dataset,noise_mode,noise_axis,noise_level,ctr,train_size,seed,method,reward,initial_reward,metric
ml,kmeans_templates,metadata,high,0.05,50000,1,opc,0.0496009459112236,0.0493404184265193,oracle
ml,kmeans_templates,metadata,high,0.05,50000,2,no_propensity,0.0499585067939819,0.0490257140623287,oracle
ml,kmeans_templates,metadata,high,0.05,50000,2,opc,0.0494665936203027,0.0490257140623287,oracle
ml,kmeans_templates,metadata,high,0.05,50000,3,no_propensity,0.0499613287551237,0.0491809027580983,oracle
ml,kmeans_templates,metadata,high,0.05,50000,3,opc,0.0497059141160917,0.0491809027580983,oracle
ml,kmeans_templates,metadata,high,0.05,50000,4,no_propensity,0.049952104371656,0.0490068696983157,oracle
ml,kmeans_templates,metadata,high,0.05,50000,4,opc,0.0493977562966575,0.0490068696983157,oracle
ml,kmeans_templates,metadata,high,0.05,100000,0,no_propensity,0.0499523251170221,0.0492097793541848,oracle
ml,kmeans_templates,metadata,high,0.05,100000,0,opc,0.049513881813365,0.0492097793541848,oracle
ml,kmeans_templates,metadata,high,0.05,100000,1,no_propensity,0.0499710607370485,0.0493404184265193,oracle
ml,kmeans_templates,metadata,high,0.05,100000,1,opc,0.0494214023785886,0.0493404184265193,oracle
ml,kmeans_templates,metadata,high,0.05,100000,2,no_propensity,0.0499564955529235,0.0490257140623287,oracle
ml,kmeans_templates,metadata,high,0.05,100000,2,opc,0.0494111566099179,0.0490257140623287,oracle
ml,kmeans_templates,metadata,high,0.05,100000,3,no_propensity,0.0499725643613231,0.0491809027580983,oracle
ml,kmeans_templates,metadata,high,0.05,100000,3,opc,0.0494959457118854,0.0491809027580983,oracle
ml,kmeans_templates,metadata,high,0.05,100000,4,no_propensity,0.0499586469033958,0.0490068696983157,oracle
ml,kmeans_templates,metadata,high,0.05,100000,4,opc,0.0493394995667813,0.0490068696983157,oracle
ml,kmeans_templates,metadata,low,0.05,5000,0,no_propensity,0.0499445483412411,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,5000,0,opc,0.0496830912645483,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,5000,1,no_propensity,0.049955774888532,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,5000,1,opc,0.049775708298553,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,5000,2,no_propensity,0.0499514186584092,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,5000,2,opc,0.0498429926545874,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,5000,3,no_propensity,0.0499640227327959,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,5000,3,opc,0.0497222191519754,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,5000,4,no_propensity,0.0499444009517332,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,5000,4,opc,0.0496529645190269,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,25000,0,no_propensity,0.0499724083887308,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,25000,0,opc,0.0496548772090912,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,25000,1,no_propensity,0.0499651563675212,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,25000,1,opc,0.0496805896226438,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,25000,2,no_propensity,0.0499778527372681,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,25000,2,opc,0.0496388658847166,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,25000,3,no_propensity,0.0499776149271949,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,25000,3,opc,0.0497451091373397,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,25000,4,no_propensity,0.049972188055268,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,25000,4,opc,0.0496261108841618,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,50000,0,no_propensity,0.0499719153744006,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,50000,0,opc,0.0497024299779704,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,50000,1,no_propensity,0.0499754042834994,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,50000,1,opc,0.049623490695995,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,50000,2,no_propensity,0.0499774595286126,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,50000,2,opc,0.0498027999494841,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,50000,3,no_propensity,0.0499755975664193,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,50000,3,opc,0.0497750114606127,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,50000,4,no_propensity,0.049976428568107,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,50000,4,opc,0.049717281742005,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,100000,0,no_propensity,0.0499836192984038,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,100000,0,opc,0.0497308150176076,0.0495645657207356,oracle
ml,kmeans_templates,metadata,low,0.05,100000,1,no_propensity,0.0499812514880539,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,100000,1,opc,0.0496981240023,0.0495587490547782,oracle
ml,kmeans_templates,metadata,low,0.05,100000,2,no_propensity,0.0499827916431222,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,100000,2,opc,0.0496670482016864,0.0495645025806952,oracle
ml,kmeans_templates,metadata,low,0.05,100000,3,no_propensity,0.0499796755567871,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,100000,3,opc,0.0496624183368883,0.0495665836309931,oracle
ml,kmeans_templates,metadata,low,0.05,100000,4,no_propensity,0.0499825045107637,0.0495649042895053,oracle
ml,kmeans_templates,metadata,low,0.05,100000,4,opc,0.0497790669853476,0.0495649042895053,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,0,no_propensity,0.0499165962627038,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,0,opc,0.049633330579276,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,1,no_propensity,0.0499348000398937,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,1,opc,0.0496434835802832,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,2,no_propensity,0.049926046447638,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,2,opc,0.0496443778924838,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,3,no_propensity,0.0499221741709257,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,3,opc,0.0497658381260815,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,4,no_propensity,0.0498589785637792,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,5000,4,opc,0.0495016520240017,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,0,no_propensity,0.0499706202823679,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,0,opc,0.049719249096749,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,1,no_propensity,0.049962012330714,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,1,opc,0.0495772459016609,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,2,no_propensity,0.0499659530718119,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,2,opc,0.0494031264911986,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,3,no_propensity,0.0499680121523282,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,3,opc,0.0496766473052304,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,4,no_propensity,0.0499517418910691,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,25000,4,opc,0.0495134040174126,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,0,no_propensity,0.0499665715460404,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,0,opc,0.0498303374000253,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,1,no_propensity,0.0499759931848582,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,1,opc,0.0496282910328078,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,2,no_propensity,0.0499718589846549,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,2,opc,0.0497460774768146,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,3,no_propensity,0.0499707162649839,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,3,opc,0.0495687491080938,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,4,no_propensity,0.0499708522178732,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,50000,4,opc,0.0495382902947506,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,0,no_propensity,0.0499791520331442,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,0,opc,0.0495936548597302,0.0494065197820925,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,1,no_propensity,0.0499791088531009,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,1,opc,0.0496425918209036,0.0494612371841995,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,2,no_propensity,0.0499786778502992,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,2,opc,0.049462616729065,0.0493515662465463,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,3,no_propensity,0.0499760818551986,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,3,opc,0.0496407307381302,0.0494196814887133,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,4,no_propensity,0.0499707129153993,0.0493398046090751,oracle
ml,kmeans_templates,metadata,medium,0.05,100000,4,opc,0.0497852169334192,0.0493398046090751,oracle
ml,kmeans_templates,action,brutal,0.05,5000,0,no_propensity,0.046709222246236824,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,0,opc,0.04644794836018415,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,1,no_propensity,0.04728689084094785,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,1,opc,0.04728880286759328,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,2,no_propensity,0.047081117717822654,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,2,opc,0.047037418344132914,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,3,no_propensity,0.04657331507257878,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,3,opc,0.04666778480561114,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,4,no_propensity,0.046866576150490745,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,5000,4,opc,0.04674703582777972,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,0,no_propensity,0.04737908175154145,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,0,opc,0.04667211394143211,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,1,no_propensity,0.047706154094206324,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,1,opc,0.04737985325431012,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,2,no_propensity,0.04752941783385001,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,2,opc,0.047014437350290476,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,3,no_propensity,0.047080652387357425,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,3,opc,0.04680127183410235,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,4,no_propensity,0.04717661401408392,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,25000,4,opc,0.04669220595399669,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,0,no_propensity,0.04753343036900963,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,0,opc,0.046760924933706594,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,1,no_propensity,0.04780916669002661,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,1,opc,0.0472972449924182,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,2,no_propensity,0.04775436173137151,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,2,opc,0.047067325029580505,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,3,no_propensity,0.04740521221993517,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,3,opc,0.04681447276119123,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,4,no_propensity,0.04754193154286,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,50000,4,opc,0.046875068501278566,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,0,no_propensity,0.047598533309378244,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,0,opc,0.046749102314514276,0.0466157293267131,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,1,no_propensity,0.04805315648181559,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,1,opc,0.04736482484541981,0.0472428440534382,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,2,no_propensity,0.04801578931384577,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,2,opc,0.04712691708507612,0.0469590268046477,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,3,no_propensity,0.04764963295667569,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,3,opc,0.04695092807898328,0.046602650168757,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,4,no_propensity,0.04765908734822613,0.0467027704858169,mean_trials
ml,kmeans_templates,action,brutal,0.05,100000,4,opc,0.046971016942051476,0.0467027704858169,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,0,no_propensity,0.04737748964464754,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,0,opc,0.047293085354951206,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,1,no_propensity,0.04770898336015671,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,1,opc,0.04763548251703528,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,2,no_propensity,0.04757819938567841,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,2,opc,0.04742522681488454,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,3,no_propensity,0.04743718372045001,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,3,opc,0.047169003384134406,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,4,no_propensity,0.04764800802003197,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,5000,4,opc,0.047397377195678346,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,0,no_propensity,0.04798747484134088,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,0,opc,0.04733198625981441,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,1,no_propensity,0.04828496849576884,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,1,opc,0.04752483935192272,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,2,no_propensity,0.04784018646864187,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,2,opc,0.04760444779977249,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,3,no_propensity,0.048063958343888394,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,3,opc,0.04713046532809473,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,4,no_propensity,0.04814193168651872,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,25000,4,opc,0.047283992023068495,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,0,no_propensity,0.04844344338692917,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,0,opc,0.047333608591884874,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,1,no_propensity,0.048460816077147854,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,1,opc,0.04768216560178755,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,2,no_propensity,0.04866454759448653,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,2,opc,0.04763482327919282,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,3,no_propensity,0.04817676322359751,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,3,opc,0.04728224152740546,0.0470871931671049,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,4,no_propensity,0.048435297473192515,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,50000,4,opc,0.04752983978865336,0.0473316286445249,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,0,no_propensity,0.048585279453538105,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,0,opc,0.04735171072157053,0.047214446646648,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,1,no_propensity,0.04875874301350229,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,1,opc,0.04766796065136924,0.0475615721433665,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,2,no_propensity,0.0488946011667617,0.0474672099741214,mean_trials
ml,kmeans_templates,action,extreme,0.05,100000,2,opc,0.04768364223534396,0.0474672099741214,mean_trials
