dataset,noise_mode,noise_axis,noise_level,train_size,seed,reward,initial_reward,ctr,action_delta,context_delta,conv_dr,conv_sndr,metric,pct_vs_initial,pct_vs_ctr,restored_ctr,reward_over_ctr
ml,kmeans_templates,action,brutal,100000,1,0.0472862573025648,0.0472428440534382,0.05,0.1353654861450195,0.1239417195320129,0.0484923906624317,0.0484899915754795,selected,0.09189380952064187,-5.42748539487041,0.015745663273322295,0.9457251460512959
ml,kmeans_templates,action,brutal,100000,2,0.0474661642089234,0.0469590268046477,0.05,0.2237683981657028,0.2214425355195999,0.0444958955049514,0.044524498283863,selected,1.0799572282139114,-5.06767158215321,0.16676812707549943,0.9493232841784679
ml,kmeans_templates,action,brutal,100000,3,0.0466903280211652,0.046602650168757,0.05,0.2140062004327774,0.210318237543106,0.0466264560818672,0.046652253717184,selected,0.18813919828744247,-6.61934395766961,0.025807719770831405,0.9338065604233039
ml,kmeans_templates,action,brutal,100000,4,0.0467505653173797,0.0467027704858169,0.05,0.1941611617803573,0.1917162537574768,0.0457008518278598,0.045678611844778,selected,0.10233832182892943,-6.498869365240606,0.014495451820145082,0.935011306347594
ml,kmeans_templates,action,extreme,5000,0,0.0471837106795001,0.047214446646648,0.05,0.2192262262105941,0.2036880105733871,0.0492085814476013,0.0492435134947299,selected,-0.06509864952548915,-5.6325786409998075,-0.011034061548637807,0.9436742135900019
ml,kmeans_templates,action,extreme,5000,1,0.0475571422040488,0.0475615721433665,0.05,0.1993407309055328,0.186147004365921,0.0381132960319519,0.0380626209080219,selected,-0.009314114563637486,-4.8857155919024,-0.0018167194512845807,0.951142844080976
ml,kmeans_templates,action,extreme,5000,2,0.047495573526288,0.0474672099741214,0.05,0.2157420367002487,0.2202621847391128,0.0536523200571537,0.0535788312554359,selected,0.059753990559091495,-5.008852947424008,0.011198540691015847,0.94991147052576
ml,kmeans_templates,action,extreme,5000,3,0.0468263372673214,0.0470871931671049,0.05,0.2095515429973602,0.1998790502548217,0.0533962324261665,0.0534458123147487,selected,-0.5539848146347697,-6.347325465357212,-0.08955482280444647,0.9365267453464279
ml,kmeans_templates,action,extreme,5000,4,0.0472658323032365,0.0473316286445249,0.05,0.2054645419120788,0.2048889398574829,0.0493448823690414,0.0493488237261772,selected,-0.13901136126658772,-5.468335393527007,-0.024657865238058362,0.94531664606473
ml,kmeans_templates,action,extreme,25000,0,0.047604466684391,0.047214446646648,0.05,0.209682896733284,0.1896746903657913,0.0519559159874916,0.0519878789782524,selected,0.8260608043591052,-4.791066631218005,0.1400152818016102,0.95208933368782
ml,kmeans_templates,action,extreme,25000,1,0.0474386102100634,0.0475615721433665,0.05,0.2121956944465637,0.1840122640132904,0.0472438000142574,0.0472496934235096,selected,-0.2585321043056585,-5.122779579873199,-0.050426725961399105,0.9487722042012681
ml,kmeans_templates,action,extreme,25000,2,0.0473423748609416,0.0474672099741214,0.05,0.1985104382038116,0.1821513026952743,0.0493686720728874,0.049355674535036,selected,-0.2629923124781388,-5.3152502781168005,-0.049287588747705724,0.946847497218832
ml,kmeans_templates,action,extreme,25000,3,0.0470081857857004,0.0470871931671049,0.05,0.1804432868957519,0.1619033962488174,0.0473549664020538,0.0473618060350418,selected,-0.16778953275917877,-5.983628428599202,-0.027124140369435362,0.940163715714008
ml,kmeans_templates,action,extreme,25000,4,0.0469730069280471,0.0473316286445249,0.05,0.2032663226127624,0.2366819381713867,0.0388553254306316,0.0387702025473117,selected,-0.7576788011482906,-6.0539861439058,-0.13439722913452748,0.939460138560942
ml,kmeans_templates,action,extreme,50000,0,0.0467432283466075,0.047214446646648,0.05,0.2047170400619506,0.2262115329504013,0.0468135811388492,0.046811856329441,selected,-0.998038383393732,-6.51354330678501,-0.16916505995961625,0.9348645669321499
ml,kmeans_templates,action,extreme,50000,1,0.0475939648689373,0.0475615721433665,0.05,0.1926655322313308,0.178513690829277,0.0499023236334323,0.0499068722128868,selected,0.06810692773812126,-4.812070262125406,0.013284266533732318,0.951879297378746
ml,kmeans_templates,action,extreme,50000,2,0.0475620803947396,0.0474672099741214,0.05,0.1681799441576004,0.1481527388095855,0.0500346608459949,0.0500241443514823,selected,0.19986517149401903,-4.875839210520802,0.03745688337717377,0.951241607894792
ml,kmeans_templates,action,extreme,50000,3,0.0475959028832181,0.0470871931671049,0.05,0.2057579606771469,0.2191559076309204,0.048169557005167,0.0481826588511467,selected,1.0803568484277037,-4.808194233563809,0.1746458812057858,0.9519180576643619
ml,kmeans_templates,action,extreme,50000,4,0.0471044812156737,0.0473316286445249,0.05,0.2347445487976074,0.2469919770956039,0.0467126555740833,0.0466912053525447,selected,-0.479906217800255,-5.7910375686526105,-0.0851258684010112,0.9420896243134739
ml,kmeans_templates,action,extreme,100000,0,0.0473521053414755,0.047214446646648,0.05,0.2217129617929458,0.221781700849533,0.0445778742432594,0.0445896014571189,selected,0.291560538361775,-5.295789317049007,0.049418796686068835,0.94704210682951
ml,kmeans_templates,action,extreme,100000,1,0.0478080906503688,0.0475615721433665,0.05,0.2176762372255325,0.2125166058540344,0.0448905639350414,0.0448967851698398,selected,0.5183144624807736,-4.3838186992624095,0.1010973141287188,0.9561618130073759
ml,kmeans_templates,action,extreme,100000,2,0.0466427107515357,0.0474672099741214,0.05,0.2105077803134918,0.2299464344978332,0.0466048568487167,0.0466213636100292,selected,-1.736986907457184,-6.714578496928608,-0.32553003374201417,0.932854215030714
ml,kmeans_templates,action,extreme,100000,3,0.0472676262688435,0.0470871931671049,0.05,0.1598326563835144,0.1539884507656097,0.0685089901089668,0.0677764266729354,selected,0.38318933366505026,-5.4647474623129995,0.061944753665407956,0.94535252537687
ml,kmeans_templates,action,extreme,100000,4,0.0480407765158817,0.0473316286445249,0.05,0.2395677417516708,0.2397922277450561,0.0468814373016357,0.0469070672988891,selected,1.4982536871543515,-3.9184469682366077,0.2657605621128157,0.9608155303176339
ml,kmeans_templates,action,high,5000,0,0.0478166866700018,0.0482957077058575,0.05,0.2227453291416168,0.2090663909912109,0.0448524318635463,0.0448196604847908,selected,-0.9918501221126094,-4.3666266599964025,-0.2810674187180494,0.956333733400036
ml,kmeans_templates,action,high,5000,1,0.0480620803157933,0.048376614634751,0.05,0.1958532333374023,0.1958198845386505,0.0369872637093067,0.036929402500391,selected,-0.6501784412416393,-3.875839368413403,-0.19375209712418098,0.961241606315866
ml,kmeans_templates,action,high,5000,2,0.0488131245953114,0.0484063424369392,0.05,0.2109841406345367,0.2273546010255813,0.0534336529672145,0.0534981451928615,selected,0.8403488838309348,-2.3737508093772117,0.2552506685256312,0.9762624919062279
ml,kmeans_templates,action,high,5000,3,0.0482842063500169,0.0481926027612877,0.05,0.2057708799839019,0.1971769630908966,0.0462099276483058,0.0462166927754879,selected,0.1900781104995299,-3.4315872999662043,0.05068259858273536,0.965684127000338
ml,kmeans_templates,action,high,5000,4,0.0484270767911564,0.04838807517565,0.05,0.1961572170257568,0.1998014897108078,0.0465487167239189,0.0465834960341453,selected,0.08060170892275159,-3.1458464176872116,0.024195678928219676,0.9685415358231279
ml,kmeans_templates,action,high,25000,0,0.0482203758166635,0.0482957077058575,0.05,0.2068475931882858,0.2055326849222183,0.0537848435342311,0.053869292140007,selected,-0.15598050587188006,-3.559248366673012,-0.04420127313425626,0.9644075163332699
ml,kmeans_templates,action,high,25000,1,0.0484776273682777,0.048376614634751,0.05,0.207144096493721,0.21860371530056,0.0491844415664672,0.0491820760071277,selected,0.20880488287442175,-3.0447452634446006,0.06222350877926535,0.969552547365554
ml,kmeans_templates,action,high,25000,2,0.0484093959338356,0.0484063424369392,0.05,0.1731168329715728,0.1484649330377578,0.050528597086668,0.0505223982036113,selected,0.0063080512649345355,-3.1812081323288055,0.0019160307503810858,0.968187918676712
ml,kmeans_templates,action,high,25000,3,0.0481768133114045,0.0481926027612877,0.05,0.2130371183156967,0.2073283791542053,0.047501727938652,0.0474913530051708,selected,-0.032763222939861,-3.6463733771910087,-0.008736015273793186,0.96353626622809
ml,kmeans_templates,action,high,25000,4,0.0476806193205197,0.04838807517565,0.05,0.2022093683481216,0.2249992340803146,0.0446919836103916,0.0447421073913574,selected,-1.4620458709345476,-4.638761358960602,-0.4388888640731561,0.953612386410394
ml,kmeans_templates,action,high,50000,0,0.0485450586265453,0.0482957077058575,0.05,0.2065934836864471,0.208594262599945,0.0478885993361473,0.0478881858289241,selected,0.5163003764360552,-2.9098827469094117,0.14630760318801841,0.9709011725309059
ml,kmeans_templates,action,high,50000,1,0.0488614110479268,0.048376614634751,0.05,0.2120603173971176,0.2222188860177993,0.0484265461564064,0.048425056040287,selected,1.0021296794661436,-2.2771779041464018,0.298632982379659,0.977228220958536
ml,kmeans_templates,action,high,50000,2,0.0484241932804791,0.0484063424369392,0.05,0.1350819766521453,0.1039938628673553,0.0507109872996807,0.0507173724472522,selected,0.036877075691391856,-3.1516134390418005,0.01120117894437735,0.968483865609582
ml,kmeans_templates,action,high,50000,3,0.0482026737525496,0.0481926027612877,0.05,0.1979182660579681,0.1870965212583542,0.0472637079656124,0.0472641848027706,selected,0.020897379856789394,-3.5946524949008043,0.0055720961868211336,0.9640534750509919
ml,kmeans_templates,action,high,50000,4,0.0485794991144399,0.04838807517565,0.05,0.2153266668319702,0.2165055572986602,0.0468018315732479,0.0468280389904975,selected,0.39560147431992093,-2.841001771120205,0.11875487981711123,0.971589982288798
ml,kmeans_templates,action,high,100000,0,0.0484723858029974,0.0482957077058575,0.05,0.2088482677936554,0.1919451802968979,0.0490638986229896,0.049069058150053,selected,0.36582567174695657,-3.0552283940052103,0.10366654695742399,0.969447716059948
ml,kmeans_templates,action,high,100000,1,0.0483727506750217,0.048376614634751,0.05,0.1651573181152343,0.1602344065904617,0.0487373694777488,0.048736821860075,selected,-0.007987247058265853,-3.2544986499566106,-0.0023801863759626072,0.967455013500434
ml,kmeans_templates,action,high,100000,2,0.0484329933687681,0.0484063424369392,0.05,0.1145325079560279,0.0969043374061584,0.0492023155093193,0.0492034032940864,selected,0.0550566939933977,-3.1340132624638053,0.0167231232396724,0.9686598673753619
ml,kmeans_templates,action,high,100000,3,0.0483308840100982,0.0481926027612877,0.05,0.1591980159282684,0.1386254578828811,0.0483968257904052,0.0483956784009933,selected,0.2869345934591771,-3.33823197980361,0.0765084984355829,0.9666176802019639
ml,kmeans_templates,action,high,100000,4,0.0483955813290269,0.04838807517565,0.05,0.1466934233903885,0.1406132727861404,0.0467235967516899,0.0467274039983749,selected,0.015512403313540089,-3.2088373419461993,0.004656639852874398,0.967911626580538
ml,kmeans_templates,action,low,5000,0,0.0494048655803797,0.0494143220917449,0.05,0.2113110870122909,0.202833890914917,0.0486127324402332,0.0486100316047668,selected,-0.019137187286796642,-1.1902688392406018,-0.016146266116425195,0.988097311607594
ml,kmeans_templates,action,low,5000,1,0.0492771501156165,0.0494137412479531,0.05,0.2184416651725769,0.182078942656517,0.0426713190972805,0.0426246225833892,selected,-0.27642337715575527,-1.445699768767003,-0.23298779226697253,0.9855430023123299
ml,kmeans_templates,action,low,5000,2,0.0495204808380401,0.049422432069098,0.05,0.2403665632009506,0.2133480459451675,0.0557336062192916,0.0556702651083469,selected,0.19838920271065957,-0.959038323919803,0.1697614491666385,0.990409616760802
ml,kmeans_templates,action,low,5000,3,0.049720927336767,0.0494175204532242,0.05,0.2057709693908691,0.2402962297201156,0.054112683981657,0.0540545172989368,selected,0.6139662224250773,-0.558145326466003,0.5208884762087324,0.99441854673534
ml,kmeans_templates,action,low,5000,4,0.0493017018378778,0.0494217371956612,0.05,0.2036871314048767,0.2000461369752884,0.0485254377126693,0.0485504157841205,selected,-0.2428796812790762,-1.396596324244409,-0.20757924750262294,0.986034036757556
